type	subtype	name	evidence	symbol	identifier	count
multidrug	bpeF	multidrug efflux RND transporter permease subunit CeoB	NBR006503	ceoB	NA	343
multidrug	cdeA	multidrug efflux MATE transporter CdeA	NBR005999	cdeA	NA	54
multidrug	cme	multidrug efflux MFS transporter Cme	NBR006475	cme	NA	46
multidrug	cmeA	multidrug efflux RND transporter periplasmic adaptor subunit CmeA	NBR006505	cmeA	NA	258
multidrug	cmeB	multidrug efflux RND transporter permease subunit CmeB	NBR006506	cmeB	NA	701
multidrug	cmeB	multidrug efflux RND transporter permease subunit CmeB, ciprofloxacin and florfenicol resistance type	NBR016574	cmeB	NA	97
multidrug	cmeC	multidrug efflux transporter outer membrane subunit CmeC	NBR006507	cmeC	NA	419
multidrug	cmeD	multidrug efflux RND transporter outer membrane subunit CmeD	NBR006332	cmeD	NA	316
multidrug	cmeE	multidrug efflux RND transporter periplasmic adaptor subunit CmeE	NBR006331	cmeE	NA	166
multidrug	cmeF	multidrug efflux RND transporter permease subunit CmeF	NBR006330	cmeF	NA	531
multidrug	cmr	multidrug efflux MFS transporter Cmr	NBR007063	cmr	NA	15
multidrug	eefA	multidrug efflux RND transporter periplasmic adaptor subunit EefA	NBR006609	eefA	NA	483
multidrug	eefB	multidrug efflux RND transporter permease subunit EefB	NBR006610	eefB	NA	1099
multidrug	eefC	multidrug efflux RND transporter outer membrane subunit EefC	NBR006611	eefC	NA	572
multidrug	efmA	multidrug efflux MFS transporter EfmA	NBR006707	efmA	NA	102
multidrug	efpA	multidrug efflux MFS transporter EfpA	NBR007064	efpA	NA	58
multidrug	efrA	multidrug efflux ABC transporter subunit EfrA	NBR006704	efrA	NA	250
multidrug	efrB	multidrug efflux ABC transporter subunit EfrB	NBR006705	efrB	NA	317
multidrug	efrC	multidrug ABC transporter ATP-binding protein/permease ErfC	NBR014477	erfC	NA	106
multidrug	efrD	multidrug ABC transporter ATP-binding protein/permease ErfD	NBR014478	erfD	NA	90
multidrug	emeA	multidrug efflux MFS transporter EmeA	NBR006670	emeA	NA	80
multidrug	emhA	efflux RND transporter periplasmic adaptor subunit EmhA	NBR006500	emhA	NA	300
multidrug	emhB	efflux RND transporter permease subunit EmhB	NBR006494	emhB	NA	592
multidrug	emhC	efflux RND transporter outer membrane subunit EmhC	NBR006499	emhC	NA	417
multidrug	emmdR	multidrug efflux MATE transporter EmmdR	NBR006666	emmdR	NA	515
multidrug	emrA	multidrug efflux MFS transporter periplasmic adaptor subunit EmrA	NBR006365	emrA	NA	585
multidrug	emrA	multidrug efflux MFS transporter periplasmic adaptor subunit EmrA	NBR006604	emrA	NA	173
multidrug	emrA	multidrug efflux MFS transporter periplasmic adaptor subunit EmrA	NF011715.0	emrA	PRK15136	2533
multidrug	emrB	multidrug efflux MFS transporter permease subunit EmrB	NBR006366	emrB	NA	967
multidrug	emrB	multidrug efflux MFS transporter permease subunit EmrB	NBR006603	emrB	NA	151
multidrug	emrB	multidrug efflux MFS transporter permease subunit EmrB	NF000391.1	emrB	NA	1849
multidrug	emrC	multidrug efflux transporter outer membrane subunit EmrC	NBR006605	emrC	NA	280
multidrug	emrD	multidrug efflux MFS transporter EmrD	NBR006367	emrD	NA	1172
multidrug	emrD	multidrug efflux MFS transporter EmrD	NF008654.0	emrD	PRK11652	3961
multidrug	emrD	multidrug efflux MFS transporter EmrD-3	NBR008452	emrD3	NA	56
multidrug	emrE	EmrE family multidrug efflux SMR transporter	NF007087.1	NA	PRK09541	191
multidrug	emrE	multidrug efflux SMR transporter EmrE	NF042984.1	emrE	NA	229
multidrug	emrK	multidrug efflux MFS transporter periplasmic adaptor subunit EmrK	NBR006368	emrK	NA	981
multidrug	emrY	multidrug efflux MFS transporter permease subunit EmrY	NBR006369	emrY	NA	1029
multidrug	fepA	multidrug efflux MATE transporter FepA	NF000217.1	fepA	NA	146
multidrug	ftlC	TolC family protein FtlC	NBR011908	ftlC	NA	15
multidrug	hasF	multidrug efflux transporter outer membrane subunit HasF	NBR006675	hasF	NA	77
multidrug	hefA	efflux RND transporter outer membrane subunit HefA	NBR008239	hefA	NA	1693
multidrug	hefB	efflux RND transporter periplasmic adaptor subunit HefB	NBR008273	hefB	NA	875
multidrug	hefC	efflux RND transporter permease subunit HefC	NBR008240	hefC	NA	1902
multidrug	hmrM	sodium-coupled multidrug efflux MATE transporter HmrM	NBR006325	hmrM	NA	150
multidrug	jefA	multidrug efflux pump JefA	NBR011520	jefA	NA	83
multidrug	kdeA	multidrug efflux MFS transporter KdeA	NBR006511	kdeA	NA	368
multidrug	kexD	multidrug efflux RND transporter permease subunit KexD	NBR006117	kexD	NA	685
multidrug	kpnE	multidrug efflux SMR transporter subunit KpnE	NBR006348	kpnE	NA	165
multidrug	kpnF	multidrug efflux SMR transporter subunit KpnF	NBR006349	kpnF	NA	138
multidrug	lde	multidrug efflux MFS transporter Lde	NBR007178	lde	NA	152
multidrug	lfrA	efflux MFS transporter LfrA	NF033896.2	lfrA	NA	180
multidrug	lieA	multidrug efflux ABC transporter ATP-binding protein LieA	NBR012815	lieA	NA	110
multidrug	lieB	multidrug efflux ABC transporter permease LieB	NBR012816	lieB	NA	88
multidrug	lmrA	multidrug efflux ABC transporter LmrA	NBR006696	lmrA	NA	96
multidrug	lmrC	multidrug efflux ABC transporter LmrCD subunit C	NBR006697	lmrC	NA	62
multidrug	lmrD	multidrug efflux ABC transporter LmrCD subunit D	NBR006698	lmrD	NA	70
multidrug	lmrP	multidrug efflux MFS transporter LmrP	NBR006695	lmrP	NA	60
multidrug	lmrS	multidrug efflux MFS transporter LmrS	NBR006083	lmrS	NA	436
multidrug	lpeA	multidrug efflux RND transporter periplasmic adaptor subunit LpeA	NBR013510	lpeA	NA	5
multidrug	lpeB	multidrug efflux RND transporter permease subunit LpeB	NBR013509	lpeB	NA	25
multidrug	mdeA	multidrug efflux MFS transporter MdeA	NBR007066	mdeA	NA	396
multidrug	mdeA	multidrug efflux MFS transporter MdeA	NBR007067	mdeA	NA	78
multidrug	mdfA	MdfA family multidrug efflux MFS transporter	NF011931.1	NA	PRK15402	201
multidrug	mdfA	multidrug efflux MFS transporter MdfA	NBR006510	mdfA	NA	872
multidrug	mdrL	multidrug efflux MFS transporter MdrL	NBR007177	mdrL	NA	202
multidrug	mdrP	multidrug efflux MFS transporter MdrP	NBR012779	mdrP	NA	11
multidrug	mdsA	multidrug efflux RND transporter periplasmic adaptor subunit MdsA	NBR006677	mdsA	NA	309
multidrug	mdsB	multidrug efflux RND transporter permease subunit MdsB	NBR006678	mdsB	NA	512
multidrug	mdsC	multidrug efflux transporter outer membrane subunit MdsC	NBR006679	mdsC	NA	418
multidrug	mdt(A)	multidrug efflux MFS transporter Mdt(A)	NBR006676	mdt(A)	NA	63
multidrug	mdt(P)	multidrug efflux MFS transporter MdtP	NBR013886	mdtP	NA	130
multidrug	mdtA	multidrug efflux RND transporter subunit MdtA	NBR006343	mdtA	NA	1815
multidrug	mdtB	multidrug efflux RND transporter permease subunit MdtB	NBR006344	mdtB	NA	3247
multidrug	mdtC	multidrug efflux RND transporter permease subunit MdtC	NBR006345	mdtC	NA	3187
multidrug	mdtC	multidrug efflux RND transporter permease subunit MdtC	NF007905.0	mdtC	PRK10614	6007
multidrug	mdtE	multidrug transporter subunit MdtE	NF007362.0	mdtE	PRK09859	684
multidrug	mdtF	multidrug efflux pump RND permease MdtF	NBR011029	mdtF	NA	1401
multidrug	mdtG	multidrug efflux MFS transporter MdtG	NF007372.0	mdtG	PRK09874	3585
multidrug	mdtH	multidrug efflux MFS transporter MdtH	NF008650.1	mdtH	PRK11646	4101
multidrug	mdtI	multidrug/spermidine efflux SMR transporter subunit MdtI	NBR008223	mdtI	NA	216
multidrug	mdtI	multidrug/spermidine efflux SMR transporter subunit MdtI	NF007934.1	mdtI	PRK10650	1475
multidrug	mdtJ	multidrug/spermidine efflux SMR transporter subunit MdtJ	NF007767.1	mdtJ	PRK10452	1722
multidrug	mdtK	MdtK family multidrug efflux MATE transporter	NBR000789	mdtK	NA	1365
multidrug	mdtK	multidrug efflux MATE transporter MdtK	NBR006326	mdtK	NA	841
multidrug	mdtL	MdtL family multidrug efflux MFS transporter	NF007782.0	NA	PRK10473	712
multidrug	mdtL	multidrug efflux MFS transporter MdtL	NBR006445	mdtL	NA	933
multidrug	mdtM	multidrug efflux MFS transporter MdtM	NF011932.2	mdtM	PRK15403	2636
multidrug	mdtN	multidrug efflux transporter periplasmic adaptor subunit MdtN	NBR006700	mdtN	NA	972
multidrug	mdtN	multidrug transporter subunit MdtN	NF007785.0	mdtN	PRK10476	3033
multidrug	mdtO	multidrug efflux transporter permease subunit MdtO	NBR006701	mdtO	NA	1914
multidrug	mdtO	multidrug efflux transporter permease subunit MdtO	NF008510.0	mdtO	PRK11427	1602
multidrug	mdtP	MdtP family multidrug efflux transporter outer membrane subunit	NF007390.0	NA	PRK09915	1663
multidrug	mdtP	multidrug efflux transporter outer membrane subunit MdtP	NBR006699	mdtP	NA	1298
multidrug	mdtQ	multidrug resistance outer membrane protein MdtQ	NF008524.1	mdtQ	PRK11459	4464
multidrug	mepA	multidrug efflux MATE transporter MepA	NF000131.1	mepA	NA	437
multidrug	mexA	multidrug efflux RND transporter periplasmic adaptor subunit MexA	NF033834.1	mexA	NA	236
multidrug	mexB	multidrug efflux RND transporter permease subunit MexB	NBR005906	mexB	NA	295
multidrug	mexC	MexC family multidrug efflux RND transporter periplasmic adaptor subunit	NF033138.1	NA	NA	488
multidrug	mexC	multidrug efflux RND transporter periplasmic adaptor subunit MexC	NBR006469	mexC	NA	253
multidrug	mexD	multidrug efflux RND transporter permease subunit MexD	NBR006467	mexD	NA	405
multidrug	mexE	multidrug efflux RND transporter periplasmic adaptor subunit MexE	NBR006435	mexE	NA	190
multidrug	mexE	multidrug efflux RND transporter periplasmic adaptor subunit MexE	NF045904.1	mexE	NA	2189
multidrug	mexF	multidrug efflux RND transporter permease subunit MexF	NBR006434	mexF	NA	288
multidrug	mexH	MexH family multidrug efflux RND transporter periplasmic adaptor subunit	NF000250.1	NA	NA	10
multidrug	mexH	multidrug efflux RND transporter periplasmic adaptor MexH	NBR013230	mexH	NA	222
multidrug	mexI	multidrug efflux RND transporter permease MexI	NBR013231	mexI	NA	277
multidrug	mexJ	multidrug efflux RND transporter periplasmic adaptor subunit MexJ	NBR006709	mexJ	NA	177
multidrug	mexK	multidrug efflux RND transporter permease subunit MexK	NBR006710	mexK	NA	312
multidrug	mexM	multidrug efflux RND transporter periplasmic adaptor subunit MexM	NBR006473	mexM	NA	243
multidrug	mexN	multidrug efflux RND transporter permease subunit MexN	NBR006474	mexN	NA	383
multidrug	mexP	multidrug efflux RND transporter periplasmic adaptor subunit MexP	NBR006471	mexP	NA	189
multidrug	mexQ	multidrug efflux RND transporter permease subunit MexQ	NBR006472	mexQ	NA	470
multidrug	mexV	multidrug efflux RND transporter periplasmic adaptor subunit MexV	NBR006476	mexV	NA	178
multidrug	mexW	multidrug efflux RND transporter permease subunit MexW	NBR006477	mexW	NA	327
multidrug	mexX	multidrug efflux RND transporter periplasmic adaptor subunit MexX	NBR006687	mexX	NA	264
multidrug	mexY	multidrug efflux RND transporter permease subunit MexY	NBR006686	mexY	NA	701
multidrug	mmp	MATE family efflux transporter Mmp	NBR012039	mmp	NA	4
multidrug	mmpL5	siderophore RND transporter MmpL5	NBR000232	mmpL5	NA	147
multidrug	mmpL7	phthiocerol dimycocerosate RND transporter MmpL7	NBR000233	mmpL7	NA	133
multidrug	mmr	multidrug efflux SMR transporter Mmr	NBR008237	mmr	NA	18
multidrug	mtrC	multidrug efflux RND transporter periplasmic adaptor subunit MtrC	NBR006684	mtrC	NA	221
multidrug	mtrD	multidrug efflux RND transporter permease subunit MtrD	NBR006685	mtrD	NA	302
multidrug	mtrE	multidrug efflux transporter outer membrane subunit MtrE	NBR006680	mtrE	NA	223
multidrug	muxA	multidrug efflux RND transporter periplasmic adaptor subunit MuxA	NBR006339	muxA	NA	232
multidrug	muxB	multidrug efflux RND transporter permease subunit MuxB	NBR006340	muxB	NA	316
multidrug	muxC	multidrug efflux RND transporter permease subunit MuxC	NBR006341	muxC	NA	321
multidrug	norA	multidrug efflux MFS transporter NorA	NF000352.1	norA	NA	1346
multidrug	norB	multidrug efflux MFS transporter NorB	NBR006671	norB	NA	371
multidrug	norC	multidrug efflux MFS transporter NorC	NBR015185	norC	NA	416
multidrug	norM	multidrug efflux MATE transporter NorM	NBR016670	norM	NA	350
multidrug	norM	multidrug efflux MATE transporter NorM	NF000263.1	norM	NA	179
multidrug	opmB	multidrug efflux RND transporter outer membrane subunit OpmB	NBR006342	opmB	NA	217
multidrug	opmD	multidrug efflux transporter outer membrane subunit OpmD	NBR007069	opmD	NA	313
multidrug	opmE	multidrug efflux transporter outer membrane subunit OpmE	NBR006470	opmE	NA	355
multidrug	oprA	multidrug efflux transporter outer membrane subunit OprA	NBR016132	oprA	NA	21
multidrug	oprB	efflux RND transporter outer membrane subunit OprB	NBR011951	oprB	NA	127
multidrug	oprC	multidrug efflux transporter outer membrane subunit OpcM	NBR006501	opcM	NA	579
multidrug	oprJ	multidrug efflux transporter outer membrane subunit OprJ	NBR006468	oprJ	NA	270
multidrug	oprM	multidrug efflux RND transporter outer membrane channel subunit OprM	NBR005905	oprM	NA	149
multidrug	oprN	multidrug efflux RND transporter outer membrane subunit OprN	NBR006432	oprN	NA	304
multidrug	oprZ	multidrug efflux RND transporter outer membrane subunit OprZ	NBR006492	oprZ	NA	126
multidrug	oqxA	multidrug efflux RND transporter periplasmic adaptor subunit OqxA	NF000272.1	oqxA	NA	438
multidrug	oqxB	multidrug efflux RND transporter permease subunit OqxB	NF000037.1	oqxB	NA	2227
multidrug	patA	multidrug efflux ABC transporter subunit PatA	NBR006702	patA	NA	605
multidrug	patB	multidrug efflux ABC transporter subunit PatB	NBR006703	patB	NA	420
multidrug	pdrM	sodium-coupled multidrug efflux MATE transporter PdrM	NBR006333	pdrM	NA	455
multidrug	pmpM	proton-coupled multidrug efflux MATE transporter PmpM	NBR005742	pmpM	NA	211
multidrug	sdeA	multidrug efflux RND transporter periplasmic adaptor subunit SdeA	NBR006121	sdeA	NA	181
multidrug	sdeB	multidrug efflux RND transporter permease subunit SdeB	NBR006120	sdeB	NA	358
multidrug	sdeX	multidrug efflux RND transporter periplasmic adaptor subunit SdeX	NBR006431	sdeX	NA	121
multidrug	sdeY	multidrug efflux RND transporter permease subunit SdeY	NBR006430	sdeY	NA	150
multidrug	sdrM	multidrug efflux MFS transporter SdrM	NF040895.2	sdrM	NA	1215
multidrug	smdA	SmdA family multidrug ABC transporter permease/ATP-binding protein	NF008055.0	NA	PRK10789	5411
multidrug	smdA	multidrug efflux ABC transporter permease/ATP-binding subunit SmdA	NBR006374	smdA	NA	174
multidrug	smdB	SmdB family multidrug efflux ABC transporter permease/ATP-binding protein	NF008056.1	NA	PRK10790	5560
multidrug	smdB	multidrug efflux ABC transporter permease/ATP-binding subunit SmdB	NBR006373	smdB	NA	185
multidrug	smeA	multidrug efflux RND transporter periplasmic adaptor subunit SmeA	NBR006489	smeA	NA	218
multidrug	smeB	multidrug efflux RND transporter permease subunit SmeB	NBR006490	smeB	NA	280
multidrug	smeC	multidrug efflux transporter outer membrane subunit SmeC	NBR006491	smeC	NA	281
multidrug	smeD	multidrug efflux RND transporter periplasmic adaptor subunit SmeD	NBR006419	smeD	NA	273
multidrug	smeE	multidrug efflux RND transporter permease subunit SmeE	NBR006420	smeE	NA	340
multidrug	smeF	multidrug efflux RND transporter outer membrane subunit SmeF	NBR006421	smeF	NA	291
multidrug	smfY	multidrug efflux MFS transporter SmfY	NBR006002	smfY	NA	194
multidrug	smrA	multidrug efflux ABC transporter SmrA	NBR006393	smrA	NA	357
multidrug	ssmE	multidrug efflux SMR transporter SsmE	NBR006429	ssmE	NA	37
multidrug	stp	multidrug resistance protein Stp	NBR010640	stp	NA	47
multidrug	tbtA	multidrug efflux RND transporter periplasmic adaptor subunit TbtA	NBR008263	tbtA	NA	4
multidrug	tbtB	multidrug efflux RND transporter permease subunit TbtB	NBR008264	tbtB	NA	17
multidrug	tbtM	multidrug efflux RND transporter outer membrane channel subunit TbtM	NBR008265	tbtM	NA	6
multidrug	tmexC	multidrug efflux RND transporter periplasmic adaptor subunit TMexC	NBR014289	tmexC	NA	29
multidrug	tmexD	multidrug efflux RND transporter permease subunit TMexD	NBR014290	tmexD	NA	54
multidrug	tolC	outer membrane channel protein TolC	NBR011905	tolC	NA	16
multidrug	tolC	outer membrane channel protein TolC	NBR014129	tolC	NA	50
multidrug	tolC	outer membrane channel protein TolC	NF007002.0	tolC	PRK09465	5927
multidrug	toprJ	multidrug efflux transporter outer membrane subunit TOprJ	NBR014291	toprJ	NA	25
multidrug	ttgA	toluene efflux RND transporter periplasmic adaptor subunit TtgA	NBR008249	ttgA	NA	170
multidrug	ttgB	multidrug efflux RND transporter permease subunit TtgB	NBR008250	ttgB	NA	302
multidrug	vcaM	multidrug efflux ABC transporter VcaM	NBR006392	vcaM	NA	213
multidrug	vceA	multidrug efflux MFS transporter adaptor subunit VceA	NBR006099	vceA	NA	118
multidrug	vceB	multidrug efflux MFS transporter permease subunit VceB	NBR006097	vceB	NA	159
multidrug	vceC	multidrug efflux MFS transporter outer membrane subunit VceC	NBR006098	vceC	NA	154
multidrug	vcmA	sodium-coupled multidrug efflux MATE transporter VcmA	NBR006004	vcmA	NA	119
multidrug	vexA	multidrug efflux RND transporter periplasmic adaptor subunit VexA	NBR006336	vexA	NA	69
multidrug	vexB	multidrug efflux RND transporter permease subunit VexB	NBR006335	vexB	NA	149
multidrug	vexC	multidrug efflux RND transporter periplasmic adaptor subunit VexC	NBR006122	vexC	NA	251
multidrug	vexD	efflux RND transporter permease subunit VexD	NBR006337	vexD	NA	437
multidrug	vexE	multidrug efflux RND transporter periplasmic adaptor subunit VexE	NBR006437	vexE	NA	163
multidrug	vexF	multidrug efflux RND transporter permease subunit VexF	NBR006438	vexF	NA	278
multidrug	vexG	vibriobactin export RND transporter periplasmic adaptor subunit VexG	NBR007476	vexG	NA	115
multidrug	vexH	vibriobactin export RND transporter permease subunit VexH	NBR007458	vexH	NA	975
multidrug	vexK	efflux RND transporter permease subunit VexK	NBR006338	vexK	NA	286
multidrug	vmeA	multidrug efflux RND transporter periplasmic adaptor subunit VmeA	NBR006375	vmeA	NA	160
multidrug	vmeB	multidrug efflux RND transporter permease subunit VmeB	NBR006376	vmeB	NA	305
multidrug	vmeC	multidrug efflux RND transporter periplasmic adaptor subunit VmeC	NBR006398	vmeC	NA	122
multidrug	vmeD	multidrug efflux RND transporter permease subunit VmeD	NBR006399	vmeD	NA	297
multidrug	vmeE	multidrug efflux RND transporter periplasmic adaptor subunit VmeE	NBR006403	vmeE	NA	199
multidrug	vmeF	multidrug efflux RND transporter permease subunit VmeF	NBR006404	vmeF	NA	528
multidrug	vmeJ	multidrug efflux RND transporter periplasmic adaptor subunit VmeJ	NBR006409	vmeJ	NA	375
multidrug	vmeK	multidrug efflux RND transporter permease subunit VmeK	NBR006410	vmeK	NA	711
multidrug	vmeP	efflux RND transporter periplasmic adaptor subunit VmeP	NBR006407	vmeP	NA	251
multidrug	vmeQ	efflux RND transporter permease subunit VmeQ	NBR006408	vmeQ	NA	564
multidrug	vmeT	multidrug efflux RND transporter periplasmic adaptor subunit VmeT	NBR006400	vmeT	NA	284
multidrug	vmeU	multidrug efflux RND transporter periplasmic adaptor subunit VmeU	NBR006401	vmeU	NA	357
multidrug	vmeV	multidrug efflux RND transporter permease subunit VmeV	NBR006402	vmeV	NA	424
multidrug	vmeY	multidrug efflux RND transporter periplasmic adaptor subunit VmeY	NBR006405	vmeY	NA	305
multidrug	vmeZ	multidrug efflux RND transporter permease subunit VmeZ	NBR006406	vmeZ	NA	585
multidrug	vpoC	efflux RND transporter outer membrane protein VpoC	NBR008229	vpoC	NA	31
multidrug	ykkC	multidrug efflux SMR transporter subunit YkkC	NBR006377	ykkC	NA	48
multidrug	ykkD	multidrug efflux SMR transporter subunit YkkD	NBR006378	ykkD	NA	34
mupirocin	mupA	mupirocin-resistant isoleucine--tRNA ligase MupA	NF000257.1	mupA	NA	32
nitroimidazole	nim*	NimABCDEF family 5-nitroimidazole reductase	NF000261.1	nim	NA	14
nitroimidazole	nim*	NimIJ family nitroimidazole resistance protein	NF000262.1	NA	NA	21
phenicol	catA	type A chloramphenicol O-acetyltransferase	NF000491.1	catA	NA	3874
phenicol	catB	type B chloramphenicol O-acetyltransferase	NF000490.1	catB	NA	2009
phenicol	catC	type C chloramphenicol O-acetyltransferase	NBR014235	catC	NA	416
phenicol	cfr(A)	23S rRNA (adenine(2503)-C(8))-methyltransferase Cfr	NBR012187	cfr	NA	33
phenicol	cfr(A)	23S rRNA (adenine(2503)-C(8))-methyltransferase Cfr	NF011024.0	cfr	PRK14453	7
phenicol	cfr(B)	23S rRNA (adenine(2503)-C(8))-methyltransferase Cfr(B)	NBR012188	cfr(B)	NA	4
phenicol	cfr(C)	23S rRNA (adenine(2503)-C(8))-methyltransferase Cfr(C)	NBR012189	cfr(C)	NA	11
phenicol	cfr(D)	23S rRNA (adenine(2503)-C(8))-methyltransferase Cfr(D)	NBR012190	cfr(D)	NA	2
phenicol	cfr(E)	23S rRNA (adenine(2503)-C(8))-methyltransferase Cfr(E)	NBR012191	cfr(E)	NA	1
phenicol	cfr*	Cfr family 23S rRNA (adenine(2503)-C(8))-methyltransferase	NF000424.4	NA	NA	637
phenicol	cml*	CmlA/FloR family chloramphenicol efflux MFS transporter	NF033134.0	cml	NA	1448
phenicol	cmlA	CmlA family chloramphenicol efflux MFS transporter	NF000509.1	NA	NA	112
phenicol	cmlV	chloramphenicol efflux MFS transporter CmlV	NF012199.0	cmlV	NA	4
phenicol	cmx	chloramphenicol efflux MFS transporter Cmx	NF000510.1	cmx	NA	48
phenicol	cpt	chloramphenicol phosphotransferase CPT	NF033114.1	cpt	NA	3915
phenicol	cxpE	chloramphenicol efflux transporter CxpE	NF045801.1	cxpE	NA	668
phenicol	estDL136	chloramphenicol hydrolase	NF033149.0	estDL136	NA	33
phenicol	fexA	chloramphenicol/florfenicol efflux MFS transporter FexA	NF000218.1	fexA	NA	126
phenicol	fexA	chloramphenicol/florfenicol efflux MFS transporter FexA	NG_047857.1	fexA	NA	1
phenicol	fexB	chloramphenicol/florfenicol efflux MFS transporter FexB	NF040856.1	fexB	NA	24
phenicol	floR	chloramphenicol/florfenicol efflux MFS transporter FloR	NF000219.1	floR	NA	414
phenicol	optrA	ABC-F type ribosomal protection protein OptrA	NF000514.1	optrA	NA	164
phenicol	poxtA	ABC-F type ribosomal protection protein PoxtA	NBR007205	poxtA	NA	19
phenicol	poxtA	ABC-F type ribosomal protection protein PoxtA-Ef	NBR015240	poxtA-Ef	NA	2
pleuromutilin	taeA	ABC-F type ribosomal protection protein TaeA	NBR011675	taeA	NA	31
pleuromutilin	tva(A)	ABC-F type ribosomal protection protein Tva(A)	NBR010250	tva(A)	NA	17
pleuromutilin	tva(B)	ABC-F type ribosomal protection protein Tva(B)	NBR010251	tva(B)	NA	18
quinolone	mfpA	pentapeptide repeat protein MfpA	NF000349.1	mfpA	NA	37
quinolone	qepA	fluoroquinolone efflux MFS transporter QepA	NF012169.0	qepA	NA	15
quinolone	qnr*	Qnr family pentapeptide repeat protein	NF033086.2	NA	NA	2118
quinolone	qnr*	SmQnr family pentapeptide repeat protein	NF038182.1	smqnr	NA	235
quinolone	qnrA	QnrA family quinolone resistance pentapeptide repeat protein	NF000071.4	NA	NA	40
quinolone	qnrAS	QnrAS family quinolone resistance pentapeptide repeat protein	NF012151.0	NA	NA	2
quinolone	qnrB	QnrB family quinolone resistance pentapeptide repeat protein	NF000420.1	NA	NA	90
quinolone	qnrC	QnrC family quinolone resistance pentapeptide repeat protein	NF012152.0	NA	NA	14
quinolone	qnrD	QnrD family quinolone resistance pentapeptide repeat protein	NF000139.2	NA	NA	25
quinolone	qnrE	QnrE family quinolone resistance pentapeptide repeat protein	NF033375.2	NA	NA	41
quinolone	qnrS	QnrS family quinolone resistance pentapeptide repeat protein	NF000056.3	NA	NA	126
quinolone	qnrVC	QnrVC family quinolone resistance pentapeptide repeat protein	NF000421.1	NA	NA	38
rifamycin	arr	NAD(+)--rifampin ADP-ribosyltransferase	NF000066.1	arr	NA	10
rifamycin	arr	NAD(+)--rifampin ADP-ribosyltransferase	NF000318.1	arr	NA	231
rifamycin	arr	NAD(+)--rifampin ADP-ribosyltransferase	NF033144.1	arr	NA	6379
rifamycin	helR	RNA polymerase recycling motor ATPase HelR	NF041254.1	helR	NA	8580
rifamycin	helR	RNA polymerase recycling motor ATPase HelR	NF041258.1	helR	NA	1681
rifamycin	iri	rifampin monooxygenase Iri	NF000343.1	iri	NA	113
rifamycin	rox	rifampin monooxygenase	NF033145.1	rox	NA	7693
rifamycin	rph*	rifamycin-inactivating phosphotransferase	NF041857.1	rph	NA	5470
rifamycin	rphA	rifamycin-inactivating phosphotransferase Rph	NF000283.1	rph	NA	17
streptothricin	sat2	streptothricin N-acetyltransferase Sat2	NF000358.1	sat2	NA	25
streptothricin	sat4	streptothricin N-acetyltransferase Sat4	NF000360.1	sat4	NA	82
streptothricin	satA	streptothricin N-acetyltransferase SatA	NBR008001	satA	NA	406
streptothricin	satA	streptothricin N-acetyltransferase SatA	NBR008002	satA	NA	333
streptothricin	sta	streptothricin N-acetyltransferase STAT	NF000487.1	sta	NA	1
sulfonamide	mtrF	AbgT family antimetabolite efflux transporter MtrF	NBR006674	mtrF	NA	155
sulfonamide	sul1	sulfonamide-resistant dihydropteroate synthase Sul1	NF000294.1	sul1	NA	415
sulfonamide	sul2	sulfonamide-resistant dihydropteroate synthase Sul2	NF000295.1	sul2	NA	224
sulfonamide	sul3	sulfonamide-resistant dihydropteroate synthase Sul3	NF000296.1	sul3	NA	56
sulfonamide	sul4	sulfonamide-resistant dihydropteroate synthase Sul4	NF033502.0	sul4	NA	4
tetracenomycin	tcmA	tetracenomycin C efflux MFS transporter	NF000025.1	tcmA	NA	8
tetracycline	otr(A)	tetracycline resistance ribosomal protection protein Otr(A)	NF000120.3	otr(A)	NA	1335
tetracycline	otr(B)	oxytetracycline resistance efflux MFS transporter OtrB	NF000095.1	otr(B)	NA	36
tetracycline	tcr3	tetracycline efflux MFS transporter Tcr3	NF000009.1	tcr3	NA	18
tetracycline	tet(30)	tetracycline efflux MFS transporter Tet(30)	NF045486.1	tet(30)	NA	39
tetracycline	tet(31)	tetracycline efflux MFS transporter Tet(31)	NBR016391	tet(31)	NA	2
tetracycline	tet(32)	tetracycline resistance ribosomal protection mosaic protein Tet(O/32/O)	NBR013858	tet(O/32/O)	NA	6
tetracycline	tet(32)	tetracycline resistance ribosomal protection protein Tet(32)	NBR008284	tet(32)	NA	42
tetracycline	tet(33)	tetracycline efflux MFS transporter Tet(33)	NBR013514	tet(33)	NA	16
tetracycline	tet(34)	oxytetracycline resistance phosphoribosyltransferase domain-containing protein Tet(34)	NF000014.1	tet(34)	NA	145
tetracycline	tet(35)	tetracycline efflux Na+/H+ antiporter family transporter Tet(35)	NF000013.1	tet(35)	NA	317
tetracycline	tet(36)	tetracycline resistance ribosomal protection protein Tet(36)	NBR008288	tet(36)	NA	8
tetracycline	tet(38)	tetracycline efflux MFS transporter Tet(38)	NF012176.0	tet(38)	NA	248
tetracycline	tet(39)	tetracycline efflux MFS transporter Tet(39)	NBR016392	tet(39)	NA	20
tetracycline	tet(40)	tetracycline efflux MFS transporter Tet(40)	NF000049.1	tet(40)	NA	107
tetracycline	tet(41)	tetracycline efflux MFS transporter Tet(41)	NBR016393	tet(41)	NA	199
